meet_external_id,meet_name,meet_date,event,event_class,place,athlete_name,birth_year,club,result,wind,is_indoor
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,3,Jon Magnus Våge,2010,Haugesund IL,8.06,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,4,Kristian Henriksen,2010,Moss IL,8.35,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,1,Johannes Aune Hanseth,2010,IL Nidelv,7.83,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,2,Herman Urnes Hahn,2010,Haugesund IL,7.95,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,3,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,8.13,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,4,Erik Syver Buskoven,2010,Fredrikstad IF,8.59,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 16,5,Jakob Slettebakken,2010,Sportsklubben Vidar,8.91,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,1,Herman Urnes Hahn,2010,Haugesund IL,2.17.32,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,2,Andreas Varem Lindberg,2010,Fredrikstad IF,2.20.03,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,3,Johannes Aune Hanseth,2010,IL Nidelv,2.21.18,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,4,Erik Syver Buskoven,2010,Fredrikstad IF,2.29.76,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,5,Kristian Henriksen,2010,Moss IL,2.30.52,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,6,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,2.31.18,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,7,Jon Magnus Våge,2010,Haugesund IL,2.31.72,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,8,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,2.32.03,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,800 meter,Gutter 16,9,Jakob Slettebakken,2010,Sportsklubben Vidar,2.46.80,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,1,Jon Magnus Våge,2010,Haugesund IL,9.37,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,2,Andreas Varem Lindberg,2010,Fredrikstad IF,9.81,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,3,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,10.11,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,1,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,9.34,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,2,Johannes Aune Hanseth,2010,IL Nidelv,9.36,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,3,Kristian Henriksen,2010,Moss IL,9.60,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,4,Herman Urnes Hahn,2010,Haugesund IL,9.62,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,5,Erik Syver Buskoven,2010,Fredrikstad IF,10.69,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 16,6,Jakob Slettebakken,2010,Sportsklubben Vidar,11.69,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,1,Jon Magnus Våge,2010,Haugesund IL,1.61,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,2,Andreas Varem Lindberg,2010,Fredrikstad IF,1.58,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,3,Herman Urnes Hahn,2010,Haugesund IL,1.58,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,4,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,1.58,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,5,Kristian Henriksen,2010,Moss IL,1.55,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,6,Erik Syver Buskoven,2010,Fredrikstad IF,1.52,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,7,Jakob Slettebakken,2010,Sportsklubben Vidar,1.46,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,8,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,1.43,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 16,9,Johannes Aune Hanseth,2010,IL Nidelv,1.40,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,1,Andreas Varem Lindberg,2010,Fredrikstad IF,3.45,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,2,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,3.45,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,3,Herman Urnes Hahn,2010,Haugesund IL,3.35,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,4,Jon Magnus Våge,2010,Haugesund IL,2.95,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,5,Erik Syver Buskoven,2010,Fredrikstad IF,2.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,6,Jakob Slettebakken,2010,Sportsklubben Vidar,2.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,7,Kristian Henriksen,2010,Moss IL,2.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,8,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,2.25,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 16,9,Johannes Aune Hanseth,2010,IL Nidelv,2.15,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,1,Andreas Varem Lindberg,2010,Fredrikstad IF,5.74,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,2,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,5.60,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,3,Herman Urnes Hahn,2010,Haugesund IL,5.39,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,4,Johannes Aune Hanseth,2010,IL Nidelv,5.38,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,5,Jon Magnus Våge,2010,Haugesund IL,5.12,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,6,Kristian Henriksen,2010,Moss IL,5.00,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,7,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,4.82,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,8,Erik Syver Buskoven,2010,Fredrikstad IF,4.50,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 16,9,Jakob Slettebakken,2010,Sportsklubben Vidar,4.27,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,1,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,10.51,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,2,Kristian Henriksen,2010,Moss IL,9.97,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,3,Andreas Varem Lindberg,2010,Fredrikstad IF,9.79,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,4,Herman Urnes Hahn,2010,Haugesund IL,8.87,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,5,Erik Syver Buskoven,2010,Fredrikstad IF,8.06,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,6,Jon Magnus Våge,2010,Haugesund IL,7.20,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,7,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,6.94,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 16,8,Jakob Slettebakken,2010,Sportsklubben Vidar,5.85,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,1,Andreas Varem Lindberg,2010,Fredrikstad IF,3700,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,2,Pelle Ihlebæk Haugarvoll,2010,Fredrikstad IF,3689,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,3,Herman Urnes Hahn,2010,Haugesund IL,3626,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,4,Jon Magnus Våge,2010,Haugesund IL,3239,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,5,Kristian Henriksen,2010,Moss IL,3152,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,6,Johannes Aune Hanseth,2010,IL Nidelv,2838,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,7,Johannes Levernes Solberg,2010,Kristiansands IF Friidrett,2709,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,8,Erik Syver Buskoven,2010,Fredrikstad IF,2671,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-800m) Ungdom,Gutter 16,9,Jakob Slettebakken,2010,Sportsklubben Vidar,2049,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,1,Theodor Gutvik,2009,Kristiansands IF Friidrett,7.41,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,2,Sondre Rosseland,2009,Vindbjart Friidrett,7.53,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,3,Marius Aarset Lilleskog,2009,Haugesund IL,7.55,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,4,David Sindre Risberg,2009,Sandefjord Turn & IF,7.70,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,5,Sigurd Pareli Juven,2009,Bodø Friidrettsklubb,7.73,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter 17,6,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,8.16,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter 17,1,David Sindre Risberg,2009,Sandefjord Turn & IF,2.47.63,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter 17,2,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,3.14.53,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter 17,3,Theodor Gutvik,2009,Kristiansands IF Friidrett,3.25.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter 17,4,Sondre Rosseland,2009,Vindbjart Friidrett,3.30.67,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 17,1,Sondre Rosseland,2009,Vindbjart Friidrett,8.71,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 17,2,David Sindre Risberg,2009,Sandefjord Turn & IF,8.75,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (91,4cm)",Gutter 17,3,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,10.03,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 17,1,David Sindre Risberg,2009,Sandefjord Turn & IF,1.85,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 17,2,Sondre Rosseland,2009,Vindbjart Friidrett,1.79,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 17,3,Theodor Gutvik,2009,Kristiansands IF Friidrett,1.61,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter 17,4,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,1.61,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 17,1,Sondre Rosseland,2009,Vindbjart Friidrett,3.45,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 17,2,David Sindre Risberg,2009,Sandefjord Turn & IF,3.35,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 17,3,Theodor Gutvik,2009,Kristiansands IF Friidrett,3.15,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter 17,4,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,2.95,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,1,Sondre Rosseland,2009,Vindbjart Friidrett,6.10,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,2,Theodor Gutvik,2009,Kristiansands IF Friidrett,5.87,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,3,David Sindre Risberg,2009,Sandefjord Turn & IF,5.69,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,4,Marius Aarset Lilleskog,2009,Haugesund IL,5.38,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,5,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,5.35,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter 17,6,Sigurd Pareli Juven,2009,Bodø Friidrettsklubb,4.97,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,1,Sondre Rosseland,2009,Vindbjart Friidrett,12.98,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,2,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,12.18,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,3,David Sindre Risberg,2009,Sandefjord Turn & IF,12.15,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,4,Sigurd Pareli Juven,2009,Bodø Friidrettsklubb,12.13,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,5,Theodor Gutvik,2009,Kristiansands IF Friidrett,9.93,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 5,0kg",Gutter 17,6,Marius Aarset Lilleskog,2009,Haugesund IL,8.64,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Ungdom,Gutter 17,1,David Sindre Risberg,2009,Sandefjord Turn & IF,4494,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Ungdom,Gutter 17,2,Sondre Rosseland,2009,Vindbjart Friidrett,4271,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Ungdom,Gutter 17,3,Aldric Kenarlikdjian,2009,Ullensaker/Kisa IL,3463,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Ungdom,Gutter 17,4,Theodor Gutvik,2009,Kristiansands IF Friidrett,3082,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,1,Lucas Francois Bricot,2008,IL Sandvin,7.09,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,2,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,7.30,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,3,Even Bogen Nørjordet,2008,IK Tjalve,7.36,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,4,Melvin Tollefsen,2007,Moss IL,7.40,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,5,Markus Nordviken,2007,Bøler IF,7.54,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Gutter U20,6,August Grimeli,2007,Flåværingen IL,7.60,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter U20,1,Markus Nordviken,2007,Bøler IF,2.54.79,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter U20,2,Melvin Tollefsen,2007,Moss IL,2.54.98,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter U20,3,Even Bogen Nørjordet,2008,IK Tjalve,3.01.93,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter U20,4,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,3.02.53,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Gutter U20,5,August Grimeli,2007,Flåværingen IL,3.20.43,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter hekk (100cm),Gutter U20,1,Even Bogen Nørjordet,2008,IK Tjalve,8.80,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter hekk (100cm),Gutter U20,2,Melvin Tollefsen,2007,Moss IL,8.97,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter hekk (100cm),Gutter U20,3,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,9.13,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter hekk (100cm),Gutter U20,4,August Grimeli,2007,Flåværingen IL,9.24,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter hekk (100cm),Gutter U20,5,Markus Nordviken,2007,Bøler IF,9.46,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter U20,1,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,1.97,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter U20,2,Melvin Tollefsen,2007,Moss IL,1.88,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter U20,3,August Grimeli,2007,Flåværingen IL,1.70,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter U20,4,Markus Nordviken,2007,Bøler IF,1.61,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Gutter U20,5,Even Bogen Nørjordet,2008,IK Tjalve,1.58,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter U20,1,Melvin Tollefsen,2007,Moss IL,4.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter U20,2,Even Bogen Nørjordet,2008,IK Tjalve,3.85,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter U20,3,August Grimeli,2007,Flåværingen IL,3.85,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter U20,1,Markus Nordviken,2007,Bøler IF,2.85,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Gutter U20,2,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,2.75,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,1,Lucas Francois Bricot,2008,IL Sandvin,6.38,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,2,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,6.33,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,3,Markus Nordviken,2007,Bøler IF,6.21,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,4,August Grimeli,2007,Flåværingen IL,6.15,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,5,Even Bogen Nørjordet,2008,IK Tjalve,6.08,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Gutter U20,6,Melvin Tollefsen,2007,Moss IL,6.07,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 6,0kg",Gutter U20,1,Melvin Tollefsen,2007,Moss IL,11.13,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 6,0kg",Gutter U20,2,Markus Nordviken,2007,Bøler IF,10.72,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 6,0kg",Gutter U20,3,August Grimeli,2007,Flåværingen IL,10.09,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 6,0kg",Gutter U20,4,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,9.48,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 6,0kg",Gutter U20,5,Even Bogen Nørjordet,2008,IK Tjalve,8.90,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Jr,Gutter U20,1,Melvin Tollefsen,2007,Moss IL,4867,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Jr,Gutter U20,2,Amund Skogstad Sjåvik,2008,Hattfjelldal IL,4323,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Jr,Gutter U20,3,Even Bogen Nørjordet,2008,IK Tjalve,4244,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Jr,Gutter U20,4,August Grimeli,2007,Flåværingen IL,4083,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m) Jr,Gutter U20,5,Markus Nordviken,2007,Bøler IF,4018,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Menn Senior,1,Gjert Høie Sjursen,2000,IL Gneist,7.12,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Menn Senior,2,Odin August Østreim Øina,2006,Fana IL,7.37,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Menn Senior,3,Nikolai Stavik Moshagen,2005,Søndre Land IL,7.45,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,60 meter,Menn Senior,4,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,7.70,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Menn Senior,1,Odin August Østreim Øina,2006,Fana IL,3.02.51,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Menn Senior,2,Gjert Høie Sjursen,2000,IL Gneist,3.04.95,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,1000 meter,Menn Senior,3,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,3.05.33,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (106,7 cm)",Menn Senior,1,Gjert Høie Sjursen,2000,IL Gneist,8.33,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (106,7 cm)",Menn Senior,2,Odin August Østreim Øina,2006,Fana IL,8.65,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Menn Senior,1,Odin August Østreim Øina,2006,Fana IL,1.82,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Menn Senior,2,Gjert Høie Sjursen,2000,IL Gneist,1.82,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Høyde,Menn Senior,3,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,1.79,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Menn Senior,1,Odin August Østreim Øina,2006,Fana IL,4.55,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Menn Senior,2,Gjert Høie Sjursen,2000,IL Gneist,4.35,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Stav,Menn Senior,3,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,4.05,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Menn Senior,1,Gjert Høie Sjursen,2000,IL Gneist,6.84,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Menn Senior,2,Odin August Østreim Øina,2006,Fana IL,6.42,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,Lengde,Menn Senior,3,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,6.06,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 7,26kg",Menn Senior,1,Gjert Høie Sjursen,2000,IL Gneist,13.38,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 7,26kg",Menn Senior,2,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,11.19,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"Kule 7,26kg",Menn Senior,3,Odin August Østreim Øina,2006,Fana IL,10.70,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m),Menn Senior,1,Gjert Høie Sjursen,2000,IL Gneist,5183,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m),Menn Senior,2,Odin August Østreim Øina,2006,Fana IL,4846,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,7 Kamp (60m-Lengde-Kule-Høyde-60mhekk-Stav-1000m),Menn Senior,3,Tobias Kalmo Thorbjørnsen,2006,IL Sandvin,3670,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,600 meter,Jenter 13,1,Sofie Lie,2013,Brandbu IF,1.48.45,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,600 meter,Jenter 13,2,Thea Lagerløv Benno,2013,Nittedal IL,1.50.63,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,600 meter,Jenter 13,3,Sanne Hesselink Cornelissen,2013,Nittedal IL,1.53.31,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,600 meter,Jenter 13,4,Helma Hole Rognlien,2013,IL Koll,2.05.75,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (68,0cm)",Jenter 13,1,Thea Lagerløv Benno,2013,Nittedal IL,10.21,,True
10008400,NM-UM mangekamp innendørs,2026-01-17,"60 meter hekk (68,0cm)",Jenter 13,2,Sofie Lie,2013,Brandbu IF,10.31,,True
